Group,TissueLabel,TissueOrder,Pathway,PathwayDisplay,PathwayOrder,ComponentOrder,ComponentOrderWithinPathway,RequestedComponent,MappingStatus,LookupMouseSymbol,OfficialMouseSymbol,DisplayComponent,EnsemblID,MGI_ID,EntrezID,log2FoldChange,tissue_meta_p,padj,P_lt_0_05,Log2FCDisplayed,Log2FCLabel,n_missions,n_analysis_units,expression_n_missions,expression_n_analysis_units,expression_n_flight_samples
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,NER,NER,6,47,11,p8,reviewed teacher label/alias -> official mouse symbol,Gtf2h5,Gtf2h5,Gtf2h5,ENSMUSG00000034345,MGI:107227,66467,0.160118104752274,0.232648572143503,0.887820178012444,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,NER,NER,6,48,12,p34,reviewed teacher label/alias -> official mouse symbol,Gtf2h3,Gtf2h3,Gtf2h3,ENSMUSG00000029387,MGI:1277143,209357,0.110607256099284,0.412254644600862,0.940646041292831,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,NER,NER,6,49,13,p44,reviewed teacher label/alias -> official mouse symbol,Gtf2h2,Gtf2h2,Gtf2h2,ENSMUSG00000021639,MGI:1345669,23894,0.0221209733927163,0.758305409433972,0.983261242301329,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,NER,NER,6,50,14,p52,reviewed teacher label/alias -> official mouse symbol,Gtf2h4,Gtf2h4,Gtf2h4,ENSMUSG00000001524,MGI:1338799,14885,0.216112337191835,0.125482154200671,0.826337333613921,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,NER,NER,6,51,15,p62,reviewed teacher label/alias -> official mouse symbol,Gtf2h1,Gtf2h1,Gtf2h1,ENSMUSG00000006599,MGI:1277216,14884,0.0369657289853946,0.63576819335873,0.97247205345243,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,NER,NER,6,52,16,ERCC1,reviewed teacher label/alias -> official mouse symbol,Ercc1,Ercc1,Ercc1,ENSMUSG00000003549,MGI:95412,13870,-0.010354708411062,0.924147829948008,0.9931994963393,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,NER,NER,6,53,17,XPF,reviewed teacher label/alias -> official mouse symbol,Ercc4,Ercc4,Ercc4,ENSMUSG00000022545,MGI:1354163,50505,-0.0577464140032933,0.50814676194364,0.958419912719293,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,NER,NER,6,54,18,XPG,reviewed teacher label/alias -> official mouse symbol,Ercc5,Ercc5,Ercc5,ENSMUSG00000026048,MGI:103582,22592,-0.0487220142488906,0.24898733112347,0.894634945176428,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,MMR,MMR,7,55,1,MSH1,teacher label corrected to mammalian MLH1; no mouse Msh1 record,Mlh1,Mlh1,Mlh1,ENSMUSG00000032498,MGI:101938,17350,-0.0153521403587102,0.839848933035961,0.989434164606364,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,MMR,MMR,7,56,2,MSH2,reviewed teacher label/alias -> official mouse symbol,Msh2,Msh2,Msh2,ENSMUSG00000024151,MGI:101816,17685,0.0913475407450311,0.104669541182224,0.817661304880758,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,MMR,MMR,7,57,3,MSH3,reviewed teacher label/alias -> official mouse symbol,Msh3,Msh3,Msh3,ENSMUSG00000014850,MGI:109519,17686,-0.0579146177795536,0.238681668831558,0.891059763992718,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,MMR,MMR,7,58,4,MSH6,reviewed teacher label/alias -> official mouse symbol,Msh6,Msh6,Msh6,ENSMUSG00000005370,MGI:1343961,17688,0.0290215943649546,0.679573485765778,0.978446739590355,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,MMR,MMR,7,59,5,PMS2,reviewed teacher label/alias -> official mouse symbol,Pms2,Pms2,Pms2,ENSMUSG00000079109,MGI:104288,18861,-0.0243083402079996,0.783207618935118,0.985750451736581,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,FA,FA,8,60,1,FANCA,reviewed teacher label/alias -> official mouse symbol,Fanca,Fanca,Fanca,ENSMUSG00000032815,MGI:1341823,14087,-0.249084146325679,0.430962721133198,0.945256044732152,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,FA,FA,8,61,2,FANCB,reviewed teacher label/alias -> official mouse symbol,Fancb,Fancb,Fancb,ENSMUSG00000047757,MGI:2448558,237211,-0.0458331551754753,0.747875922035124,0.982798165923748,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,FA,FA,8,62,3,FANCC,reviewed teacher label/alias -> official mouse symbol,Fancc,Fancc,Fancc,ENSMUSG00000021461,MGI:95480,14088,-0.0692685416724243,0.547627140014683,0.962233201432548,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,FA,FA,8,63,4,FANCE,reviewed teacher label/alias -> official mouse symbol,Fance,Fance,Fance,ENSMUSG00000007570,MGI:1920025,72775,0.0544858585733499,0.458150400724521,0.950205542417079,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,FA,FA,8,64,5,FANCF,reviewed teacher label/alias -> official mouse symbol,Fancf,Fancf,Fancf,ENSMUSG00000092118,MGI:3689889,100040608,0.101197792879052,0.262417929765192,0.896354969149613,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,FA,FA,8,65,6,FANCG,reviewed teacher label/alias -> official mouse symbol,Fancg,Fancg,Fancg,ENSMUSG00000028453,MGI:1926471,60534,0.100753755297249,0.394516078966884,0.936450493185461,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,FA,FA,8,66,7,FANCL,reviewed teacher label/alias -> official mouse symbol,Fancl,Fancl,Fancl,ENSMUSG00000004018,MGI:1914280,67030,0.291004683344823,0.0106743743874194,0.618482053284468,TRUE,0.291004683344823,+0.29,1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,FA,FA,8,67,8,FANCT,reviewed teacher label/alias -> official mouse symbol,Ube2t,Ube2t,Ube2t,ENSMUSG00000026429,MGI:1914446,67196,0.209318907248673,0.278158142254887,0.90467314130761,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,FA,FA,8,68,9,FANCM,reviewed teacher label/alias -> official mouse symbol,Fancm,Fancm,Fancm,ENSMUSG00000055884,MGI:2442306,104806,-0.128187004982453,0.255906234411755,0.894987994051916,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,FA,FA,8,69,10,MHF1,reviewed teacher label/alias -> official mouse symbol,Ciao1,Ciao1,Ciao1,ENSMUSG00000003662,MGI:1346998,26371,0.245733634581154,0.0473706887196348,0.757984575973987,TRUE,0.245733634581154,+0.25,1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,FA,FA,8,70,11,MHF2,reviewed teacher label/alias -> official mouse symbol,Ciao2b,Ciao2b,Ciao2b,ENSMUSG00000031879,MGI:1915773,68523,0.189454937393555,0.202752850416855,0.872979960682528,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,FA,FA,8,71,12,FAAP100,reviewed teacher label/alias -> official mouse symbol,Faap100,Faap100,Faap100,ENSMUSG00000025384,MGI:1919135,71885,-0.115754494702656,0.256974850362852,0.894987994051916,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,FA,FA,8,72,13,FAAP20,reviewed teacher label/alias -> official mouse symbol,Faap20,Faap20,Faap20,ENSMUSG00000073684,MGI:1914763,67513,0.0828160311014684,0.449892538923926,0.94959773036323,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,FA,FA,8,73,14,FAAP24,reviewed teacher label/alias -> official mouse symbol,Faap24,Faap24,Faap24,ENSMUSG00000030493,MGI:2142208,101831,0.166573064363158,0.0888242860465021,0.815573061944457,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,FA,FA,8,74,15,FANCD2,reviewed teacher label/alias -> official mouse symbol,Fancd2,Fancd2,Fancd2,ENSMUSG00000034023,MGI:2448480,211651,-0.107956233536931,0.614421124030636,0.970293140621489,FALSE,,"",1,1,1,1,9
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",9,FA,FA,8,75,16,FANCI,reviewed teacher label/alias -> official mouse symbol,Fanci,Fanci,Fanci,ENSMUSG00000039187,MGI:2384790,208836,0.107348746986376,0.649912217399487,0.974600137327686,FALSE,,"",1,1,1,1,9
Femoral skin,"Femoral skin
股部皮肤",10,BER,BER,5,30,1,UNG,reviewed teacher label/alias -> official mouse symbol,Ung,Ung,Ung,ENSMUSG00000029591,MGI:109352,22256,-0.262877961306231,0.300432603125199,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,BER,BER,5,31,2,OGG1,reviewed teacher label/alias -> official mouse symbol,Ogg1,Ogg1,Ogg1,ENSMUSG00000030271,MGI:1097693,18294,0.0681027059748059,0.675744825858351,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,BER,BER,5,32,3,NEIL1,reviewed teacher label/alias -> official mouse symbol,Neil1,Neil1,Neil1,ENSMUSG00000032298,MGI:1920024,72774,0.116204720700983,0.56409470877815,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,BER,BER,5,34,5,APE1,reviewed teacher label/alias -> official mouse symbol,Apex1,Apex1,Apex1,ENSMUSG00000035960,MGI:88042,11792,-0.34453269684279,0.0793472866145657,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,BER,BER,5,35,6,PNKP,reviewed teacher label/alias -> official mouse symbol,Pnkp,Pnkp,Pnkp,ENSMUSG00000002963,MGI:1891698,59047,0.131183617579985,0.255601042401986,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,BER,BER,5,36,7,FEN1,reviewed teacher label/alias -> official mouse symbol,Fen1,Fen1,Fen1,ENSMUSG00000024742,MGI:102779,14156,-0.447787438945391,0.150190788460816,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,NER,NER,6,37,1,XPA,reviewed teacher label/alias -> official mouse symbol,Xpa,Xpa,Xpa,ENSMUSG00000028329,MGI:99135,22590,0.2884534428242,0.0683927484814327,0.992320712788992,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,NER,NER,6,38,2,XPC,reviewed teacher label/alias -> official mouse symbol,Xpc,Xpc,Xpc,ENSMUSG00000030094,MGI:103557,22591,-0.000298501952669501,0.998283243286409,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,NER,NER,6,39,3,RAD23B,reviewed teacher label/alias -> official mouse symbol,Rad23b,Rad23b,Rad23b,ENSMUSG00000028426,MGI:105128,19359,-0.0674913167091295,0.704722324100942,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,NER,NER,6,40,4,CETN2,reviewed teacher label/alias -> official mouse symbol,Cetn2,Cetn2,Cetn2,ENSMUSG00000031347,MGI:1347085,26370,-0.127804568003339,0.365866910709683,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,NER,NER,6,41,5,CSA,reviewed teacher label/alias -> official mouse symbol,Ercc8,Ercc8,Ercc8,ENSMUSG00000021694,MGI:1919241,71991,-0.0575534996548114,0.749829588279608,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,NER,NER,6,42,6,CSB,reviewed teacher label/alias -> official mouse symbol,Ercc6,Ercc6,Ercc6,ENSMUSG00000054051,MGI:1100494,319955,-0.106716773339536,0.675690538134659,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,NER,NER,6,43,7,DDB1,reviewed teacher label/alias -> official mouse symbol,Ddb1,Ddb1,Ddb1,ENSMUSG00000024740,MGI:1202384,13194,0.0252589718676379,0.825199872007421,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,NER,NER,6,44,8,DDB2,reviewed teacher label/alias -> official mouse symbol,Ddb2,Ddb2,Ddb2,ENSMUSG00000002109,MGI:1355314,107986,0.32909376348179,0.171186555931883,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,NER,NER,6,45,9,XPB,reviewed teacher label/alias -> official mouse symbol,Ercc3,Ercc3,Ercc3,ENSMUSG00000024382,MGI:95414,13872,-0.0540131779967839,0.660631476894774,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,NER,NER,6,46,10,XPD,reviewed teacher label/alias -> official mouse symbol,Ercc2,Ercc2,Ercc2,ENSMUSG00000030400,MGI:95413,13871,-0.309434707957047,0.0894329378916382,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,NER,NER,6,47,11,p8,reviewed teacher label/alias -> official mouse symbol,Gtf2h5,Gtf2h5,Gtf2h5,ENSMUSG00000034345,MGI:107227,66467,-0.230322000625634,0.0291427238563595,0.943515833225208,TRUE,-0.230322000625634,-0.23,1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,NER,NER,6,48,12,p34,reviewed teacher label/alias -> official mouse symbol,Gtf2h3,Gtf2h3,Gtf2h3,ENSMUSG00000029387,MGI:1277143,209357,0.0794215970560466,0.606469368471642,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,NER,NER,6,49,13,p44,reviewed teacher label/alias -> official mouse symbol,Gtf2h2,Gtf2h2,Gtf2h2,ENSMUSG00000021639,MGI:1345669,23894,0.17094473083186,0.301028277433747,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,NER,NER,6,50,14,p52,reviewed teacher label/alias -> official mouse symbol,Gtf2h4,Gtf2h4,Gtf2h4,ENSMUSG00000001524,MGI:1338799,14885,-0.0157880763195504,0.94410458602395,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,NER,NER,6,51,15,p62,reviewed teacher label/alias -> official mouse symbol,Gtf2h1,Gtf2h1,Gtf2h1,ENSMUSG00000006599,MGI:1277216,14884,-0.00624310145150522,0.963453618517835,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,NER,NER,6,52,16,ERCC1,reviewed teacher label/alias -> official mouse symbol,Ercc1,Ercc1,Ercc1,ENSMUSG00000003549,MGI:95412,13870,0.0795182189541433,0.609084813010962,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,NER,NER,6,53,17,XPF,reviewed teacher label/alias -> official mouse symbol,Ercc4,Ercc4,Ercc4,ENSMUSG00000022545,MGI:1354163,50505,0.132613779205576,0.466712726620682,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,NER,NER,6,54,18,XPG,reviewed teacher label/alias -> official mouse symbol,Ercc5,Ercc5,Ercc5,ENSMUSG00000026048,MGI:103582,22592,-0.00261598170802472,0.97899518487658,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,MMR,MMR,7,55,1,MSH1,teacher label corrected to mammalian MLH1; no mouse Msh1 record,Mlh1,Mlh1,Mlh1,ENSMUSG00000032498,MGI:101938,17350,-0.0221319521431384,0.918139785947723,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,MMR,MMR,7,56,2,MSH2,reviewed teacher label/alias -> official mouse symbol,Msh2,Msh2,Msh2,ENSMUSG00000024151,MGI:101816,17685,-0.0136542149761283,0.934303688666106,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,MMR,MMR,7,57,3,MSH3,reviewed teacher label/alias -> official mouse symbol,Msh3,Msh3,Msh3,ENSMUSG00000014850,MGI:109519,17686,-0.0917645519239002,0.628242355963432,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,MMR,MMR,7,58,4,MSH6,reviewed teacher label/alias -> official mouse symbol,Msh6,Msh6,Msh6,ENSMUSG00000005370,MGI:1343961,17688,-0.190223996694845,0.262215743720333,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,MMR,MMR,7,59,5,PMS2,reviewed teacher label/alias -> official mouse symbol,Pms2,Pms2,Pms2,ENSMUSG00000079109,MGI:104288,18861,-0.137440400527272,0.536934930406527,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,FA,FA,8,60,1,FANCA,reviewed teacher label/alias -> official mouse symbol,Fanca,Fanca,Fanca,ENSMUSG00000032815,MGI:1341823,14087,-0.659260108188728,0.140008286321008,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,FA,FA,8,61,2,FANCB,reviewed teacher label/alias -> official mouse symbol,Fancb,Fancb,Fancb,ENSMUSG00000047757,MGI:2448558,237211,-0.121005040234314,0.63535053123995,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,FA,FA,8,62,3,FANCC,reviewed teacher label/alias -> official mouse symbol,Fancc,Fancc,Fancc,ENSMUSG00000021461,MGI:95480,14088,-0.220575975140874,0.274689860891899,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,FA,FA,8,63,4,FANCE,reviewed teacher label/alias -> official mouse symbol,Fance,Fance,Fance,ENSMUSG00000007570,MGI:1920025,72775,-0.143877191053618,0.451268381976124,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,FA,FA,8,64,5,FANCF,reviewed teacher label/alias -> official mouse symbol,Fancf,Fancf,Fancf,ENSMUSG00000092118,MGI:3689889,100040608,0.454480116513117,0.0535452266906054,0.973475750799617,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,FA,FA,8,65,6,FANCG,reviewed teacher label/alias -> official mouse symbol,Fancg,Fancg,Fancg,ENSMUSG00000028453,MGI:1926471,60534,-0.204349177647073,0.505561882522279,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,FA,FA,8,66,7,FANCL,reviewed teacher label/alias -> official mouse symbol,Fancl,Fancl,Fancl,ENSMUSG00000004018,MGI:1914280,67030,-0.199289660565225,0.383877206940477,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,FA,FA,8,67,8,FANCT,reviewed teacher label/alias -> official mouse symbol,Ube2t,Ube2t,Ube2t,ENSMUSG00000026429,MGI:1914446,67196,-0.944961487188841,0.00574643148015729,0.675229642382982,TRUE,-0.944961487188841,-0.94,1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,FA,FA,8,68,9,FANCM,reviewed teacher label/alias -> official mouse symbol,Fancm,Fancm,Fancm,ENSMUSG00000055884,MGI:2442306,104806,0.0429891448806027,0.86338140642333,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,FA,FA,8,69,10,MHF1,reviewed teacher label/alias -> official mouse symbol,Ciao1,Ciao1,Ciao1,ENSMUSG00000003662,MGI:1346998,26371,-0.0152599888612423,0.931074533824447,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,FA,FA,8,70,11,MHF2,reviewed teacher label/alias -> official mouse symbol,Ciao2b,Ciao2b,Ciao2b,ENSMUSG00000031879,MGI:1915773,68523,0.308782146116118,0.205403289440205,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,FA,FA,8,71,12,FAAP100,reviewed teacher label/alias -> official mouse symbol,Faap100,Faap100,Faap100,ENSMUSG00000025384,MGI:1919135,71885,-0.0462669304902848,0.854984806020501,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,FA,FA,8,72,13,FAAP20,reviewed teacher label/alias -> official mouse symbol,Faap20,Faap20,Faap20,ENSMUSG00000073684,MGI:1914763,67513,0.162041417953532,0.424243119656494,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,FA,FA,8,73,14,FAAP24,reviewed teacher label/alias -> official mouse symbol,Faap24,Faap24,Faap24,ENSMUSG00000030493,MGI:2142208,101831,0.143316465025815,0.550782009570482,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,FA,FA,8,74,15,FANCD2,reviewed teacher label/alias -> official mouse symbol,Fancd2,Fancd2,Fancd2,ENSMUSG00000034023,MGI:2448480,211651,-0.160353283375793,0.679629006768856,1,FALSE,,"",1,1,1,1,2
Femoral skin,"Femoral skin
股部皮肤",10,FA,FA,8,75,16,FANCI,reviewed teacher label/alias -> official mouse symbol,Fanci,Fanci,Fanci,ENSMUSG00000039187,MGI:2384790,208836,-0.396168696232338,0.35190242987873,1,FALSE,,"",1,1,1,1,2
Gastrocnemius,"Gastrocnemius
腓肠肌",11,BER,BER,5,30,1,UNG,reviewed teacher label/alias -> official mouse symbol,Ung,Ung,Ung,ENSMUSG00000029591,MGI:109352,22256,-0.00240310527023415,0.936103195914346,1,FALSE,,"",1,2,1,2,10
Gastrocnemius,"Gastrocnemius
腓肠肌",11,BER,BER,5,31,2,OGG1,reviewed teacher label/alias -> official mouse symbol,Ogg1,Ogg1,Ogg1,ENSMUSG00000030271,MGI:1097693,18294,-0.118241656641076,0.986697838781233,1,FALSE,,"",1,2,1,2,10
Gastrocnemius,"Gastrocnemius
腓肠肌",11,BER,BER,5,32,3,NEIL1,reviewed teacher label/alias -> official mouse symbol,Neil1,Neil1,Neil1,ENSMUSG00000032298,MGI:1920024,72774,0.164780664782761,0.915494755445615,1,FALSE,,"",1,2,1,2,10
Gastrocnemius,"Gastrocnemius
腓肠肌",11,BER,BER,5,34,5,APE1,reviewed teacher label/alias -> official mouse symbol,Apex1,Apex1,Apex1,ENSMUSG00000035960,MGI:88042,11792,0.241521407701404,0.834438404768461,1,FALSE,,"",1,2,1,2,10
Gastrocnemius,"Gastrocnemius
腓肠肌",11,BER,BER,5,35,6,PNKP,reviewed teacher label/alias -> official mouse symbol,Pnkp,Pnkp,Pnkp,ENSMUSG00000002963,MGI:1891698,59047,-0.668342960882025,0.169204825222488,1,FALSE,,"",1,2,1,2,10
Gastrocnemius,"Gastrocnemius
腓肠肌",11,BER,BER,5,36,7,FEN1,reviewed teacher label/alias -> official mouse symbol,Fen1,Fen1,Fen1,ENSMUSG00000024742,MGI:102779,14156,0.262334380893534,0.891814784654304,1,FALSE,,"",1,2,1,2,10
Gastrocnemius,"Gastrocnemius
腓肠肌",11,NER,NER,6,37,1,XPA,reviewed teacher label/alias -> official mouse symbol,Xpa,Xpa,Xpa,ENSMUSG00000028329,MGI:99135,22590,-0.267429116335068,0.647818797143763,1,FALSE,,"",1,2,1,2,10
Gastrocnemius,"Gastrocnemius
腓肠肌",11,NER,NER,6,38,2,XPC,reviewed teacher label/alias -> official mouse symbol,Xpc,Xpc,Xpc,ENSMUSG00000030094,MGI:103557,22591,0.346493850386958,0.939025545484474,1,FALSE,,"",1,2,1,2,10
Gastrocnemius,"Gastrocnemius
腓肠肌",11,NER,NER,6,39,3,RAD23B,reviewed teacher label/alias -> official mouse symbol,Rad23b,Rad23b,Rad23b,ENSMUSG00000028426,MGI:105128,19359,-0.0128654110174534,0.821158084067353,1,FALSE,,"",1,2,1,2,10
Gastrocnemius,"Gastrocnemius
腓肠肌",11,NER,NER,6,40,4,CETN2,reviewed teacher label/alias -> official mouse symbol,Cetn2,Cetn2,Cetn2,ENSMUSG00000031347,MGI:1347085,26370,0.0097040018259587,0.873411158453904,1,FALSE,,"",1,2,1,2,10
Gastrocnemius,"Gastrocnemius
腓肠肌",11,NER,NER,6,41,5,CSA,reviewed teacher label/alias -> official mouse symbol,Ercc8,Ercc8,Ercc8,ENSMUSG00000021694,MGI:1919241,71991,0.232022700865093,0.780386377496754,1,FALSE,,"",1,2,1,2,10
Gastrocnemius,"Gastrocnemius
腓肠肌",11,NER,NER,6,42,6,CSB,reviewed teacher label/alias -> official mouse symbol,Ercc6,Ercc6,Ercc6,ENSMUSG00000054051,MGI:1100494,319955,0.088745046350049,0.708571151058266,1,FALSE,,"",1,2,1,2,10
Gastrocnemius,"Gastrocnemius
腓肠肌",11,NER,NER,6,43,7,DDB1,reviewed teacher label/alias -> official mouse symbol,Ddb1,Ddb1,Ddb1,ENSMUSG00000024740,MGI:1202384,13194,-0.0832145667900771,0.742098053866963,1,FALSE,,"",1,2,1,2,10
Gastrocnemius,"Gastrocnemius
腓肠肌",11,NER,NER,6,44,8,DDB2,reviewed teacher label/alias -> official mouse symbol,Ddb2,Ddb2,Ddb2,ENSMUSG00000002109,MGI:1355314,107986,-0.800749217574415,0.462081711454319,1,FALSE,,"",1,2,1,2,10
Gastrocnemius,"Gastrocnemius
腓肠肌",11,NER,NER,6,45,9,XPB,reviewed teacher label/alias -> official mouse symbol,Ercc3,Ercc3,Ercc3,ENSMUSG00000024382,MGI:95414,13872,-0.0514282105411961,0.921938204135229,1,FALSE,,"",1,2,1,2,10
Gastrocnemius,"Gastrocnemius
腓肠肌",11,NER,NER,6,46,10,XPD,reviewed teacher label/alias -> official mouse symbol,Ercc2,Ercc2,Ercc2,ENSMUSG00000030400,MGI:95413,13871,-0.26510298394867,0.625158503967472,1,FALSE,,"",1,2,1,2,10
