analysis_tissue,pathway_1_key,pathway_2_key,fisher_z,z_capped
Liver,DNA_damage_response_GO0006974,cytoskeleton_GO0005856,1.0121908822484043,False
Lung,DNA_damage_response_GO0006974,cytoskeleton_GO0005856,-0.22573569055840395,False
Mammary gland,DNA_damage_response_GO0006974,cytoskeleton_GO0005856,0.3329980957469973,False
Optic nerve,DNA_damage_response_GO0006974,cytoskeleton_GO0005856,1.4722194895832204,False
Quadriceps femoris,DNA_damage_response_GO0006974,cytoskeleton_GO0005856,0.5058004558392399,False
Retina,DNA_damage_response_GO0006974,cytoskeleton_GO0005856,0.43079190881734003,False
Soleus,DNA_damage_response_GO0006974,cytoskeleton_GO0005856,0.8216272674066848,False
Spleen,DNA_damage_response_GO0006974,cytoskeleton_GO0005856,0.5947920334369182,False
Spleen-distal,DNA_damage_response_GO0006974,cytoskeleton_GO0005856,1.7328679513998637,False
Thymus,DNA_damage_response_GO0006974,cytoskeleton_GO0005856,0.24489994103012017,False
Tibialis anterior,DNA_damage_response_GO0006974,cytoskeleton_GO0005856,0.6675005333661701,False
Adrenal gland,DNA_damage_response_GO0006974,cell_death_GO0008219,0.3399945479912171,False
Bone marrow,DNA_damage_response_GO0006974,cell_death_GO0008219,1.1835618070658085,False
Cecum,DNA_damage_response_GO0006974,cell_death_GO0008219,1.4722194895832204,False
Cerebellum,DNA_damage_response_GO0006974,cell_death_GO0008219,1.4722194895832204,False
Dorsal skin,DNA_damage_response_GO0006974,cell_death_GO0008219,0.8718955449359849,False
Extensor digitorum longus,DNA_damage_response_GO0006974,cell_death_GO0008219,0.9032097088193699,False
Eye,DNA_damage_response_GO0006974,cell_death_GO0008219,0.9229133452491655,False
Femoral lateral skin,DNA_damage_response_GO0006974,cell_death_GO0008219,0.48470027859405174,False
Gastrocnemius,DNA_damage_response_GO0006974,cell_death_GO0008219,0.8853530300151113,False
Heart / Heart right ventricle,DNA_damage_response_GO0006974,cell_death_GO0008219,0.8381886975546048,False
Kidney,DNA_damage_response_GO0006974,cell_death_GO0008219,0.9582751210209217,False
Left lobe of the liver,DNA_damage_response_GO0006974,cell_death_GO0008219,0.1435874222209602,False
Liver,DNA_damage_response_GO0006974,cell_death_GO0008219,0.76774112580251,False
Lung,DNA_damage_response_GO0006974,cell_death_GO0008219,0.4210352284760259,False
Mammary gland,DNA_damage_response_GO0006974,cell_death_GO0008219,0.6744183992924951,False
Optic nerve,DNA_damage_response_GO0006974,cell_death_GO0008219,0.5493061443340549,False
Quadriceps femoris,DNA_damage_response_GO0006974,cell_death_GO0008219,0.13413199329733966,False
Retina,DNA_damage_response_GO0006974,cell_death_GO0008219,0.30523147071709855,False
Soleus,DNA_damage_response_GO0006974,cell_death_GO0008219,0.6702424125442982,False
Spleen,DNA_damage_response_GO0006974,cell_death_GO0008219,0.42364893019360184,False
Spleen-distal,DNA_damage_response_GO0006974,cell_death_GO0008219,1.5583424419858267,False
Thymus,DNA_damage_response_GO0006974,cell_death_GO0008219,0.07822239249286349,False
Tibialis anterior,DNA_damage_response_GO0006974,cell_death_GO0008219,0.4639933858186732,False
Adrenal gland,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,0.7877681803792095,False
Bone marrow,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,1.4016801904532672,False
Cecum,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,5.0,True
Cerebellum,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,0.2554128118829953,False
Dorsal skin,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,2.066059833080427,False
Extensor digitorum longus,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,0.278405368503907,False
Eye,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,1.5773167780699238,False
Femoral lateral skin,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,1.3907388348285135,False
Gastrocnemius,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,1.3704200119626004,False
Heart / Heart right ventricle,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,0.10339720665634014,False
Kidney,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,1.1020287006738472,False
Left lobe of the liver,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,0.5481473952638736,False
Liver,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,0.9098341286725657,False
Lung,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,0.3301786788684772,False
Mammary gland,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,1.1156787918528388,False
Optic nerve,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,1.4722194895832204,False
Quadriceps femoris,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,0.4639933858186732,False
Retina,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,0.311264806672996,False
Soleus,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,0.44771708429979895,False
Spleen,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,1.5677471079645746,False
Spleen-distal,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,2.5499332139121007,False
Thymus,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,1.649971823978491,False
Tibialis anterior,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,-0.2201559197191663,False
Adrenal gland,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.23500181462286782,False
Bone marrow,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.6081976621622465,False
Cecum,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.8673005276940532,False
Cerebellum,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.5273245826234969,False
Dorsal skin,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.8860856070260354,False
Extensor digitorum longus,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.3983910351251509,False
Eye,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,1.0986122886681098,False
Femoral lateral skin,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.7752987062055835,False
Gastrocnemius,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.34657359027997264,False
Heart / Heart right ventricle,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,-0.17760163666363807,False
Kidney,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.6655342310259386,False
Left lobe of the liver,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,-0.1426999174346573,False
Liver,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.738222729057094,False
Lung,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.490918404886013,False
Mammary gland,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.7938882078264606,False
Optic nerve,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.42364893019360184,False
Quadriceps femoris,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.16823611831060645,False
Retina,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.06664305210249713,False
Soleus,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.26285711812987067,False
Spleen,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.746962512656128,False
Spleen-distal,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,1.1156787918528388,False
Thymus,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.5924014441091079,False
Tibialis anterior,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,-0.6183813135744636,False
Adrenal gland,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.8869623007960105,False
Bone marrow,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.8958797346140275,False
Cecum,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,5.0,True
Cerebellum,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.8047189562170501,False
Dorsal skin,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.8701415685998051,False
Extensor digitorum longus,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.7331685343967136,False
Eye,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,1.4722194895832204,False
Femoral lateral skin,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,1.3195286648076294,False
Gastrocnemius,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.5533547494503646,False
Heart / Heart right ventricle,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,1.189111253599833,False
Kidney,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.4919616804805236,False
Left lobe of the liver,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.33261617637804347,False
Liver,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,1.1600391252207813,False
Lung,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.9717003687249438,False
Mammary gland,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,1.4263157149566588,False
Optic nerve,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.42364893019360184,False
Quadriceps femoris,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.2201559197191663,False
Retina,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.578215929778468,False
Soleus,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,1.3415040325350227,False
Spleen,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,1.1989476363991853,False
Spleen-distal,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.6033004633661028,False
Thymus,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,1.5455212266791576,False
Tibialis anterior,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.13413199329733966,False
Adrenal gland,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.6529110039486588,False
Bone marrow,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.5304359803426314,False
Cecum,DNA_repair_GO0006281,telomere_maintenance_GO0043247,1.4722194895832204,False
Cerebellum,DNA_repair_GO0006281,telomere_maintenance_GO0043247,1.3195286648076294,False
Dorsal skin,DNA_repair_GO0006281,telomere_maintenance_GO0043247,1.2693269355277728,False
Extensor digitorum longus,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.1511404359364668,False
Eye,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.05459964598249599,False
Femoral lateral skin,DNA_repair_GO0006281,telomere_maintenance_GO0043247,1.1467263047153866,False
Gastrocnemius,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.4602685113778031,False
Heart / Heart right ventricle,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.09116077839697732,False
Kidney,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.11098739795276802,False
Left lobe of the liver,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.06094490880451843,False
Liver,DNA_repair_GO0006281,telomere_maintenance_GO0043247,-0.1881542619083544,False
Lung,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.05500044760716425,False
Mammary gland,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.6205561756376964,False
Optic nerve,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.8673005276940532,False
Quadriceps femoris,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.48470027859405174,False
Retina,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.2972203409242598,False
Soleus,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.31667963109048597,False
Spleen,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.40396134757618674,False
Spleen-distal,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.37410347887148643,False
Thymus,DNA_repair_GO0006281,telomere_maintenance_GO0043247,1.0125105753539247,False
Tibialis anterior,DNA_repair_GO0006281,telomere_maintenance_GO0043247,-0.0166682101337959,False
Adrenal gland,DNA_repair_GO0006281,telomere_region_GO0000781,1.2742488762847657,False
Bone marrow,DNA_repair_GO0006281,telomere_region_GO0000781,1.023846421682628,False
Cecum,DNA_repair_GO0006281,telomere_region_GO0000781,5.0,True
Cerebellum,DNA_repair_GO0006281,telomere_region_GO0000781,0.2913026530800607,False
Dorsal skin,DNA_repair_GO0006281,telomere_region_GO0000781,1.8289363507215353,False
Extensor digitorum longus,DNA_repair_GO0006281,telomere_region_GO0000781,0.1365568283117452,False
Eye,DNA_repair_GO0006281,telomere_region_GO0000781,1.0738547564044194,False
Femoral lateral skin,DNA_repair_GO0006281,telomere_region_GO0000781,1.683647914993237,False
Gastrocnemius,DNA_repair_GO0006281,telomere_region_GO0000781,1.5583424419858267,False
Heart / Heart right ventricle,DNA_repair_GO0006281,telomere_region_GO0000781,0.9101664208360555,False
Kidney,DNA_repair_GO0006281,telomere_region_GO0000781,1.0984119039267293,False
Left lobe of the liver,DNA_repair_GO0006281,telomere_region_GO0000781,0.5504662376619035,False
Liver,DNA_repair_GO0006281,telomere_region_GO0000781,1.0516735312666952,False
Lung,DNA_repair_GO0006281,telomere_region_GO0000781,0.2027325540540822,False
Mammary gland,DNA_repair_GO0006281,telomere_region_GO0000781,0.638146732952781,False
Optic nerve,DNA_repair_GO0006281,telomere_region_GO0000781,1.4722194895832204,False
Quadriceps femoris,DNA_repair_GO0006281,telomere_region_GO0000781,0.9729550745276566,False
Retina,DNA_repair_GO0006281,telomere_region_GO0000781,0.5347596638632225,False
Soleus,DNA_repair_GO0006281,telomere_region_GO0000781,0.9235110739515522,False
Spleen,DNA_repair_GO0006281,telomere_region_GO0000781,2.03876872195286,False
Spleen-distal,DNA_repair_GO0006281,telomere_region_GO0000781,0.4602685113778031,False
Thymus,DNA_repair_GO0006281,telomere_region_GO0000781,1.752855040198821,False
Tibialis anterior,DNA_repair_GO0006281,telomere_region_GO0000781,0.44365159750045147,False
Adrenal gland,DNA_repair_GO0006281,cell_cycle_GO0007049,0.981804863077357,False
Bone marrow,DNA_repair_GO0006281,cell_cycle_GO0007049,1.7631802623080806,False
Cecum,DNA_repair_GO0006281,cell_cycle_GO0007049,1.4722194895832204,False
Cerebellum,DNA_repair_GO0006281,cell_cycle_GO0007049,0.8047189562170501,False
Dorsal skin,DNA_repair_GO0006281,cell_cycle_GO0007049,2.214284045451126,False
Extensor digitorum longus,DNA_repair_GO0006281,cell_cycle_GO0007049,0.34523490139461444,False
Eye,DNA_repair_GO0006281,cell_cycle_GO0007049,1.1243911935005346,False
Femoral lateral skin,DNA_repair_GO0006281,cell_cycle_GO0007049,1.5677471079645746,False
Gastrocnemius,DNA_repair_GO0006281,cell_cycle_GO0007049,0.9905007344332917,False
Heart / Heart right ventricle,DNA_repair_GO0006281,cell_cycle_GO0007049,0.36027307737402986,False
Kidney,DNA_repair_GO0006281,cell_cycle_GO0007049,1.2640050404236323,False
Left lobe of the liver,DNA_repair_GO0006281,cell_cycle_GO0007049,1.1594776113204506,False
Liver,DNA_repair_GO0006281,cell_cycle_GO0007049,0.9789974441351926,False
Lung,DNA_repair_GO0006281,cell_cycle_GO0007049,0.2396496850596084,False
Mammary gland,DNA_repair_GO0006281,cell_cycle_GO0007049,1.151292546497023,False
Optic nerve,DNA_repair_GO0006281,cell_cycle_GO0007049,1.4722194895832204,False
Quadriceps femoris,DNA_repair_GO0006281,cell_cycle_GO0007049,0.571781838265188,False
Retina,DNA_repair_GO0006281,cell_cycle_GO0007049,0.2343570692079319,False
Soleus,DNA_repair_GO0006281,cell_cycle_GO0007049,0.6363884893827182,False
Spleen,DNA_repair_GO0006281,cell_cycle_GO0007049,1.683647914993237,False
Spleen-distal,DNA_repair_GO0006281,cell_cycle_GO0007049,2.5499332139121007,False
Thymus,DNA_repair_GO0006281,cell_cycle_GO0007049,1.3561370361091978,False
Tibialis anterior,DNA_repair_GO0006281,cell_cycle_GO0007049,0.1511404359364668,False
Adrenal gland,DNA_repair_GO0006281,DNA_replication_GO0006260,1.5666016320912968,False
Bone marrow,DNA_repair_GO0006281,DNA_replication_GO0006260,1.4016801904532672,False
Cecum,DNA_repair_GO0006281,DNA_replication_GO0006260,1.4722194895832204,False
Cerebellum,DNA_repair_GO0006281,DNA_replication_GO0006260,1.3907388348285135,False
Dorsal skin,DNA_repair_GO0006281,DNA_replication_GO0006260,2.0382034307677164,False
Extensor digitorum longus,DNA_repair_GO0006281,DNA_replication_GO0006260,0.5636956266090765,False
Eye,DNA_repair_GO0006281,DNA_replication_GO0006260,1.638572366496088,False
Femoral lateral skin,DNA_repair_GO0006281,DNA_replication_GO0006260,1.8317808230648227,False
Gastrocnemius,DNA_repair_GO0006281,DNA_replication_GO0006260,0.9905007344332917,False
Heart / Heart right ventricle,DNA_repair_GO0006281,DNA_replication_GO0006260,1.0195838212709478,False
Kidney,DNA_repair_GO0006281,DNA_replication_GO0006260,1.3038008006766224,False
Left lobe of the liver,DNA_repair_GO0006281,DNA_replication_GO0006260,0.8438180973403656,False
Liver,DNA_repair_GO0006281,DNA_replication_GO0006260,1.3338017557608102,False
Lung,DNA_repair_GO0006281,DNA_replication_GO0006260,1.197750031036208,False
Mammary gland,DNA_repair_GO0006281,DNA_replication_GO0006260,1.7328679513998637,False
Optic nerve,DNA_repair_GO0006281,DNA_replication_GO0006260,5.0,True
Quadriceps femoris,DNA_repair_GO0006281,DNA_replication_GO0006260,0.9359010884507956,False
Retina,DNA_repair_GO0006281,DNA_replication_GO0006260,1.1989476363991853,False
Soleus,DNA_repair_GO0006281,DNA_replication_GO0006260,0.763153795673302,False
Spleen,DNA_repair_GO0006281,DNA_replication_GO0006260,1.683647914993237,False
Spleen-distal,DNA_repair_GO0006281,DNA_replication_GO0006260,1.4263157149566588,False
