sample_column,sample_name_normalized,mouse_id,sample_status,isa_spaceflight_raw,isa_status_matches_analysis,sample_is_technical_replicate,Group,analysis_unit_id,accession,input_relative_path,mission_cluster,mission_source,api_mission_names,source_space_mission_raw,launch_mission_raw,launch_mission_conflict,sex,sex_raw,age_value_raw,age_unit_raw,age_raw,age_label,age_order_weeks,age_is_range,age_source_field,organism_raw,source_material_type,metadata_match_method,isa_source_table,metadata_zip_filename,metadata_zip_sha256,euthanasia_after_landing_days,euthanasia_timing_category,euthanasia_scope
Mmus_BAL-TAL_LVR_FLT_Rep3_F3,Mmus_BAL-TAL_LVR_FLT_Rep3_F3,RR3_FLT_F3,Flight,Space Flight,TRUE,FALSE,Liver,OSD-137,OSD-137,02_processed_data/osdr_processed/OSD-137/GLDS-137_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Liver,exact ISA Sample Name,s_OSD-137.txt,OSD-137_metadata_OSD-137-ISA.zip,28affc65bdadb2d3426c1f72f287b9801bf09af9f1c9f1f7b3858f49fffaf2e6,,not_stated,n/a
Mmus_BAL-TAL_LVR_FLT_Rep4_F4,Mmus_BAL-TAL_LVR_FLT_Rep4_F4,RR3_FLT_F4,Flight,Space Flight,TRUE,FALSE,Liver,OSD-137,OSD-137,02_processed_data/osdr_processed/OSD-137/GLDS-137_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Liver,exact ISA Sample Name,s_OSD-137.txt,OSD-137_metadata_OSD-137-ISA.zip,28affc65bdadb2d3426c1f72f287b9801bf09af9f1c9f1f7b3858f49fffaf2e6,,not_stated,n/a
Mmus_BAL-TAL_LVR_FLT_Rep5_F5,Mmus_BAL-TAL_LVR_FLT_Rep5_F5,RR3_FLT_F5,Flight,Space Flight,TRUE,FALSE,Liver,OSD-137,OSD-137,02_processed_data/osdr_processed/OSD-137/GLDS-137_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Liver,exact ISA Sample Name,s_OSD-137.txt,OSD-137_metadata_OSD-137-ISA.zip,28affc65bdadb2d3426c1f72f287b9801bf09af9f1c9f1f7b3858f49fffaf2e6,,not_stated,n/a
Mmus_BAL-TAL_LVR_FLT_Rep6_F6,Mmus_BAL-TAL_LVR_FLT_Rep6_F6,RR3_FLT_F6,Flight,Space Flight,TRUE,FALSE,Liver,OSD-137,OSD-137,02_processed_data/osdr_processed/OSD-137/GLDS-137_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Liver,exact ISA Sample Name,s_OSD-137.txt,OSD-137_metadata_OSD-137-ISA.zip,28affc65bdadb2d3426c1f72f287b9801bf09af9f1c9f1f7b3858f49fffaf2e6,,not_stated,n/a
Mmus_BAL-TAL_LVR_GC_Rep1_G1,Mmus_BAL-TAL_LVR_GC_Rep1_G1,RR3_GC_G1,Ground,Ground Control,TRUE,FALSE,Liver,OSD-137,OSD-137,02_processed_data/osdr_processed/OSD-137/GLDS-137_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Liver,exact ISA Sample Name,s_OSD-137.txt,OSD-137_metadata_OSD-137-ISA.zip,28affc65bdadb2d3426c1f72f287b9801bf09af9f1c9f1f7b3858f49fffaf2e6,,not_stated,n/a
Mmus_BAL-TAL_LVR_GC_Rep2_G2,Mmus_BAL-TAL_LVR_GC_Rep2_G2,RR3_GC_G2,Ground,Ground Control,TRUE,FALSE,Liver,OSD-137,OSD-137,02_processed_data/osdr_processed/OSD-137/GLDS-137_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Liver,exact ISA Sample Name,s_OSD-137.txt,OSD-137_metadata_OSD-137-ISA.zip,28affc65bdadb2d3426c1f72f287b9801bf09af9f1c9f1f7b3858f49fffaf2e6,,not_stated,n/a
Mmus_BAL-TAL_LVR_GC_Rep3_G3,Mmus_BAL-TAL_LVR_GC_Rep3_G3,RR3_GC_G3,Ground,Ground Control,TRUE,FALSE,Liver,OSD-137,OSD-137,02_processed_data/osdr_processed/OSD-137/GLDS-137_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Liver,exact ISA Sample Name,s_OSD-137.txt,OSD-137_metadata_OSD-137-ISA.zip,28affc65bdadb2d3426c1f72f287b9801bf09af9f1c9f1f7b3858f49fffaf2e6,,not_stated,n/a
Mmus_BAL-TAL_LVR_GC_Rep4_G5,Mmus_BAL-TAL_LVR_GC_Rep4_G5,RR3_GC_G5,Ground,Ground Control,TRUE,FALSE,Liver,OSD-137,OSD-137,02_processed_data/osdr_processed/OSD-137/GLDS-137_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Liver,exact ISA Sample Name,s_OSD-137.txt,OSD-137_metadata_OSD-137-ISA.zip,28affc65bdadb2d3426c1f72f287b9801bf09af9f1c9f1f7b3858f49fffaf2e6,,not_stated,n/a
Mmus_BAL-TAL_LVR_GC_Rep5_G6,Mmus_BAL-TAL_LVR_GC_Rep5_G6,RR3_GC_G6,Ground,Ground Control,TRUE,FALSE,Liver,OSD-137,OSD-137,02_processed_data/osdr_processed/OSD-137/GLDS-137_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Liver,exact ISA Sample Name,s_OSD-137.txt,OSD-137_metadata_OSD-137-ISA.zip,28affc65bdadb2d3426c1f72f287b9801bf09af9f1c9f1f7b3858f49fffaf2e6,,not_stated,n/a
Mmus_BAL-TAL_LVR_GC_Rep6_G7,Mmus_BAL-TAL_LVR_GC_Rep6_G7,RR3_GC_G7,Ground,Ground Control,TRUE,FALSE,Liver,OSD-137,OSD-137,02_processed_data/osdr_processed/OSD-137/GLDS-137_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Liver,exact ISA Sample Name,s_OSD-137.txt,OSD-137_metadata_OSD-137-ISA.zip,28affc65bdadb2d3426c1f72f287b9801bf09af9f1c9f1f7b3858f49fffaf2e6,,not_stated,n/a
Mmus_BAL-TAL_ADR_FLT_Rep1_F1,Mmus_BAL-TAL_ADR_FLT_Rep1_F1,RR3_FLT_F1,Flight,Space Flight,TRUE,FALSE,Adrenal gland,OSD-161,OSD-161,02_processed_data/osdr_processed/OSD-161/GLDS-161_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,SpaceX-8,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Adrenal gland,exact ISA Sample Name,s_OSD-161.txt,OSD-161_metadata_GLDS-161-ISA.zip,62453f6f29148370098909d912cb9ce0cf37df0cb0d33fb278190ae2c68e3f91,,not_stated,n/a
Mmus_BAL-TAL_ADR_FLT_Rep2_F3,Mmus_BAL-TAL_ADR_FLT_Rep2_F3,RR3_FLT_F3,Flight,Space Flight,TRUE,FALSE,Adrenal gland,OSD-161,OSD-161,02_processed_data/osdr_processed/OSD-161/GLDS-161_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,SpaceX-8,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Adrenal gland,exact ISA Sample Name,s_OSD-161.txt,OSD-161_metadata_GLDS-161-ISA.zip,62453f6f29148370098909d912cb9ce0cf37df0cb0d33fb278190ae2c68e3f91,,not_stated,n/a
Mmus_BAL-TAL_ADR_FLT_Rep3_F4,Mmus_BAL-TAL_ADR_FLT_Rep3_F4,RR3_FLT_F4,Flight,Space Flight,TRUE,FALSE,Adrenal gland,OSD-161,OSD-161,02_processed_data/osdr_processed/OSD-161/GLDS-161_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,SpaceX-8,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Adrenal gland,exact ISA Sample Name,s_OSD-161.txt,OSD-161_metadata_GLDS-161-ISA.zip,62453f6f29148370098909d912cb9ce0cf37df0cb0d33fb278190ae2c68e3f91,,not_stated,n/a
Mmus_BAL-TAL_ADR_FLT_Rep4_F7,Mmus_BAL-TAL_ADR_FLT_Rep4_F7,RR3_FLT_F7,Flight,Space Flight,TRUE,FALSE,Adrenal gland,OSD-161,OSD-161,02_processed_data/osdr_processed/OSD-161/GLDS-161_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,SpaceX-8,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Adrenal gland,exact ISA Sample Name,s_OSD-161.txt,OSD-161_metadata_GLDS-161-ISA.zip,62453f6f29148370098909d912cb9ce0cf37df0cb0d33fb278190ae2c68e3f91,,not_stated,n/a
Mmus_BAL-TAL_ADR_FLT_Rep5_F8,Mmus_BAL-TAL_ADR_FLT_Rep5_F8,RR3_FLT_F8,Flight,Space Flight,TRUE,FALSE,Adrenal gland,OSD-161,OSD-161,02_processed_data/osdr_processed/OSD-161/GLDS-161_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,SpaceX-8,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Adrenal gland,exact ISA Sample Name,s_OSD-161.txt,OSD-161_metadata_GLDS-161-ISA.zip,62453f6f29148370098909d912cb9ce0cf37df0cb0d33fb278190ae2c68e3f91,,not_stated,n/a
Mmus_BAL-TAL_ADR_GC_Rep1_G1,Mmus_BAL-TAL_ADR_GC_Rep1_G1,RR3_GC_G1,Ground,Ground Control,TRUE,FALSE,Adrenal gland,OSD-161,OSD-161,02_processed_data/osdr_processed/OSD-161/GLDS-161_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,Not Applicable,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Adrenal gland,exact ISA Sample Name,s_OSD-161.txt,OSD-161_metadata_GLDS-161-ISA.zip,62453f6f29148370098909d912cb9ce0cf37df0cb0d33fb278190ae2c68e3f91,,not_stated,n/a
Mmus_BAL-TAL_ADR_GC_Rep2_G3,Mmus_BAL-TAL_ADR_GC_Rep2_G3,RR3_GC_G3,Ground,Ground Control,TRUE,FALSE,Adrenal gland,OSD-161,OSD-161,02_processed_data/osdr_processed/OSD-161/GLDS-161_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,Not Applicable,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Adrenal gland,exact ISA Sample Name,s_OSD-161.txt,OSD-161_metadata_GLDS-161-ISA.zip,62453f6f29148370098909d912cb9ce0cf37df0cb0d33fb278190ae2c68e3f91,,not_stated,n/a
Mmus_BAL-TAL_ADR_GC_Rep3_G4,Mmus_BAL-TAL_ADR_GC_Rep3_G4,RR3_GC_G4,Ground,Ground Control,TRUE,FALSE,Adrenal gland,OSD-161,OSD-161,02_processed_data/osdr_processed/OSD-161/GLDS-161_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,Not Applicable,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Adrenal gland,exact ISA Sample Name,s_OSD-161.txt,OSD-161_metadata_GLDS-161-ISA.zip,62453f6f29148370098909d912cb9ce0cf37df0cb0d33fb278190ae2c68e3f91,,not_stated,n/a
Mmus_BAL-TAL_ADR_GC_Rep4_G7,Mmus_BAL-TAL_ADR_GC_Rep4_G7,RR3_GC_G7,Ground,Ground Control,TRUE,FALSE,Adrenal gland,OSD-161,OSD-161,02_processed_data/osdr_processed/OSD-161/GLDS-161_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,Not Applicable,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Adrenal gland,exact ISA Sample Name,s_OSD-161.txt,OSD-161_metadata_GLDS-161-ISA.zip,62453f6f29148370098909d912cb9ce0cf37df0cb0d33fb278190ae2c68e3f91,,not_stated,n/a
Mmus_BAL-TAL_ADR_GC_Rep5_G8,Mmus_BAL-TAL_ADR_GC_Rep5_G8,RR3_GC_G8,Ground,Ground Control,TRUE,FALSE,Adrenal gland,OSD-161,OSD-161,02_processed_data/osdr_processed/OSD-161/GLDS-161_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,Not Applicable,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Adrenal gland,exact ISA Sample Name,s_OSD-161.txt,OSD-161_metadata_GLDS-161-ISA.zip,62453f6f29148370098909d912cb9ce0cf37df0cb0d33fb278190ae2c68e3f91,,not_stated,n/a
Mmus_BAL-TAL_EYE_FLT_Rep1_F1,Mmus_BAL-TAL_EYE_FLT_Rep1_F1,RR3_FLT_F1,Flight,Space Flight,TRUE,FALSE,Eye,OSD-162,OSD-162,02_processed_data/osdr_processed/OSD-162/GLDS-162_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,SpaceX-3,TRUE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at launch],Mus musculus,eye,exact ISA Sample Name,s_OSD-162.txt,OSD-162_metadata_OSD-162-ISA.zip,1ae12b51b819aa7cefca0593ff11a2a1082808ddc763af43053b74c951596705,,not_stated,n/a
Mmus_BAL-TAL_EYE_FLT_Rep2_F2,Mmus_BAL-TAL_EYE_FLT_Rep2_F2,RR3_FLT_F2,Flight,Space Flight,TRUE,FALSE,Eye,OSD-162,OSD-162,02_processed_data/osdr_processed/OSD-162/GLDS-162_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,SpaceX-3,TRUE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at launch],Mus musculus,eye,exact ISA Sample Name,s_OSD-162.txt,OSD-162_metadata_OSD-162-ISA.zip,1ae12b51b819aa7cefca0593ff11a2a1082808ddc763af43053b74c951596705,,not_stated,n/a
Mmus_BAL-TAL_EYE_FLT_Rep3_F3,Mmus_BAL-TAL_EYE_FLT_Rep3_F3,RR3_FLT_F3,Flight,Space Flight,TRUE,FALSE,Eye,OSD-162,OSD-162,02_processed_data/osdr_processed/OSD-162/GLDS-162_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,SpaceX-3,TRUE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at launch],Mus musculus,eye,exact ISA Sample Name,s_OSD-162.txt,OSD-162_metadata_OSD-162-ISA.zip,1ae12b51b819aa7cefca0593ff11a2a1082808ddc763af43053b74c951596705,,not_stated,n/a
Mmus_BAL-TAL_EYE_FLT_Rep4_F4,Mmus_BAL-TAL_EYE_FLT_Rep4_F4,RR3_FLT_F4,Flight,Space Flight,TRUE,FALSE,Eye,OSD-162,OSD-162,02_processed_data/osdr_processed/OSD-162/GLDS-162_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,SpaceX-3,TRUE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at launch],Mus musculus,eye,exact ISA Sample Name,s_OSD-162.txt,OSD-162_metadata_OSD-162-ISA.zip,1ae12b51b819aa7cefca0593ff11a2a1082808ddc763af43053b74c951596705,,not_stated,n/a
Mmus_BAL-TAL_EYE_FLT_Rep5_F5,Mmus_BAL-TAL_EYE_FLT_Rep5_F5,RR3_FLT_F5,Flight,Space Flight,TRUE,FALSE,Eye,OSD-162,OSD-162,02_processed_data/osdr_processed/OSD-162/GLDS-162_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,SpaceX-3,TRUE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at launch],Mus musculus,eye,exact ISA Sample Name,s_OSD-162.txt,OSD-162_metadata_OSD-162-ISA.zip,1ae12b51b819aa7cefca0593ff11a2a1082808ddc763af43053b74c951596705,,not_stated,n/a
Mmus_BAL-TAL_EYE_GC_Rep1_G1,Mmus_BAL-TAL_EYE_GC_Rep1_G1,RR3_GC_G1,Ground,Ground Control,TRUE,FALSE,Eye,OSD-162,OSD-162,02_processed_data/osdr_processed/OSD-162/GLDS-162_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,Not Applicable,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at launch],Mus musculus,eye,exact ISA Sample Name,s_OSD-162.txt,OSD-162_metadata_OSD-162-ISA.zip,1ae12b51b819aa7cefca0593ff11a2a1082808ddc763af43053b74c951596705,,not_stated,n/a
Mmus_BAL-TAL_EYE_GC_Rep2_G2,Mmus_BAL-TAL_EYE_GC_Rep2_G2,RR3_GC_G2,Ground,Ground Control,TRUE,FALSE,Eye,OSD-162,OSD-162,02_processed_data/osdr_processed/OSD-162/GLDS-162_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,Not Applicable,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at launch],Mus musculus,eye,exact ISA Sample Name,s_OSD-162.txt,OSD-162_metadata_OSD-162-ISA.zip,1ae12b51b819aa7cefca0593ff11a2a1082808ddc763af43053b74c951596705,,not_stated,n/a
Mmus_BAL-TAL_EYE_GC_Rep3_G4,Mmus_BAL-TAL_EYE_GC_Rep3_G4,RR3_GC_G4,Ground,Ground Control,TRUE,FALSE,Eye,OSD-162,OSD-162,02_processed_data/osdr_processed/OSD-162/GLDS-162_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,Not Applicable,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at launch],Mus musculus,eye,exact ISA Sample Name,s_OSD-162.txt,OSD-162_metadata_OSD-162-ISA.zip,1ae12b51b819aa7cefca0593ff11a2a1082808ddc763af43053b74c951596705,,not_stated,n/a
Mmus_BAL-TAL_EYE_GC_Rep4_G5,Mmus_BAL-TAL_EYE_GC_Rep4_G5,RR3_GC_G5,Ground,Ground Control,TRUE,FALSE,Eye,OSD-162,OSD-162,02_processed_data/osdr_processed/OSD-162/GLDS-162_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,Not Applicable,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at launch],Mus musculus,eye,exact ISA Sample Name,s_OSD-162.txt,OSD-162_metadata_OSD-162-ISA.zip,1ae12b51b819aa7cefca0593ff11a2a1082808ddc763af43053b74c951596705,,not_stated,n/a
Mmus_BAL-TAL_EYE_GC_Rep5_G7,Mmus_BAL-TAL_EYE_GC_Rep5_G7,RR3_GC_G7,Ground,Ground Control,TRUE,FALSE,Eye,OSD-162,OSD-162,02_processed_data/osdr_processed/OSD-162/GLDS-162_rna_seq_differential_expression.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,Not Applicable,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at launch],Mus musculus,eye,exact ISA Sample Name,s_OSD-162.txt,OSD-162_metadata_OSD-162-ISA.zip,1ae12b51b819aa7cefca0593ff11a2a1082808ddc763af43053b74c951596705,,not_stated,n/a
Mmus_BAL-TAL_KDN_FLT_Rep1_F2,Mmus_BAL-TAL_KDN_FLT_Rep1_F2,RR3_FLT_F2,Flight,Space Flight,TRUE,FALSE,Kidney,OSD-163,OSD-163,02_processed_data/osdr_processed/OSD-163/GLDS-163_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-163.txt,OSD-163_metadata_GLDS-163-ISA.zip,df871a4473c09f8342a43d1a7ec98200e413eb0745c755320d73d5f16ecd01d8,,not_stated,n/a
Mmus_BAL-TAL_KDN_FLT_Rep2_F3,Mmus_BAL-TAL_KDN_FLT_Rep2_F3,RR3_FLT_F3,Flight,Space Flight,TRUE,FALSE,Kidney,OSD-163,OSD-163,02_processed_data/osdr_processed/OSD-163/GLDS-163_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-163.txt,OSD-163_metadata_GLDS-163-ISA.zip,df871a4473c09f8342a43d1a7ec98200e413eb0745c755320d73d5f16ecd01d8,,not_stated,n/a
Mmus_BAL-TAL_KDN_FLT_Rep3_F4,Mmus_BAL-TAL_KDN_FLT_Rep3_F4,RR3_FLT_F4,Flight,Space Flight,TRUE,FALSE,Kidney,OSD-163,OSD-163,02_processed_data/osdr_processed/OSD-163/GLDS-163_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-163.txt,OSD-163_metadata_GLDS-163-ISA.zip,df871a4473c09f8342a43d1a7ec98200e413eb0745c755320d73d5f16ecd01d8,,not_stated,n/a
Mmus_BAL-TAL_KDN_FLT_Rep4_F5,Mmus_BAL-TAL_KDN_FLT_Rep4_F5,RR3_FLT_F5,Flight,Space Flight,TRUE,FALSE,Kidney,OSD-163,OSD-163,02_processed_data/osdr_processed/OSD-163/GLDS-163_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-163.txt,OSD-163_metadata_GLDS-163-ISA.zip,df871a4473c09f8342a43d1a7ec98200e413eb0745c755320d73d5f16ecd01d8,,not_stated,n/a
Mmus_BAL-TAL_KDN_FLT_Rep5_F6,Mmus_BAL-TAL_KDN_FLT_Rep5_F6,RR3_FLT_F6,Flight,Space Flight,TRUE,FALSE,Kidney,OSD-163,OSD-163,02_processed_data/osdr_processed/OSD-163/GLDS-163_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-163.txt,OSD-163_metadata_GLDS-163-ISA.zip,df871a4473c09f8342a43d1a7ec98200e413eb0745c755320d73d5f16ecd01d8,,not_stated,n/a
Mmus_BAL-TAL_KDN_FLT_Rep6_F7,Mmus_BAL-TAL_KDN_FLT_Rep6_F7,RR3_FLT_F7,Flight,Space Flight,TRUE,FALSE,Kidney,OSD-163,OSD-163,02_processed_data/osdr_processed/OSD-163/GLDS-163_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-163.txt,OSD-163_metadata_GLDS-163-ISA.zip,df871a4473c09f8342a43d1a7ec98200e413eb0745c755320d73d5f16ecd01d8,,not_stated,n/a
Mmus_BAL-TAL_KDN_GC_Rep1_G1,Mmus_BAL-TAL_KDN_GC_Rep1_G1,RR3_GC_G1,Ground,Ground Control,TRUE,FALSE,Kidney,OSD-163,OSD-163,02_processed_data/osdr_processed/OSD-163/GLDS-163_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-163.txt,OSD-163_metadata_GLDS-163-ISA.zip,df871a4473c09f8342a43d1a7ec98200e413eb0745c755320d73d5f16ecd01d8,,not_stated,n/a
Mmus_BAL-TAL_KDN_GC_Rep2_G2,Mmus_BAL-TAL_KDN_GC_Rep2_G2,RR3_GC_G2,Ground,Ground Control,TRUE,FALSE,Kidney,OSD-163,OSD-163,02_processed_data/osdr_processed/OSD-163/GLDS-163_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-163.txt,OSD-163_metadata_GLDS-163-ISA.zip,df871a4473c09f8342a43d1a7ec98200e413eb0745c755320d73d5f16ecd01d8,,not_stated,n/a
Mmus_BAL-TAL_KDN_GC_Rep3_G3,Mmus_BAL-TAL_KDN_GC_Rep3_G3,RR3_GC_G3,Ground,Ground Control,TRUE,FALSE,Kidney,OSD-163,OSD-163,02_processed_data/osdr_processed/OSD-163/GLDS-163_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-163.txt,OSD-163_metadata_GLDS-163-ISA.zip,df871a4473c09f8342a43d1a7ec98200e413eb0745c755320d73d5f16ecd01d8,,not_stated,n/a
Mmus_BAL-TAL_KDN_GC_Rep4_G4,Mmus_BAL-TAL_KDN_GC_Rep4_G4,RR3_GC_G4,Ground,Ground Control,TRUE,FALSE,Kidney,OSD-163,OSD-163,02_processed_data/osdr_processed/OSD-163/GLDS-163_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-8,OSDR dataset API: single mission,SpaceX-8,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-163.txt,OSD-163_metadata_GLDS-163-ISA.zip,df871a4473c09f8342a43d1a7ec98200e413eb0745c755320d73d5f16ecd01d8,,not_stated,n/a
