ComponentOrder,Group,Pathway,PathwayOrder,PathwayDisplay,ComponentOrderWithinPathway,RequestedComponent,MappingStatus,DisplayComponent,OfficialMouseSymbol,EnsemblID,MGI_ID,EntrezID,TissueYARNNormalizedLog2,TissueInputExpressionLog2,TissueSourceExpressionPlus1,MissionN,ObservedMissionN,AnalysisUnitN,FlightSampleN,TissueChinese,TissueLabel,TissueOrder,LookupMouseSymbol,GeneBiotype,Sheet,RowInSheet,PlotPathwayDisplay,PlotComponentOrder
10,Femoral skin,HR,2,HR,3,PRA3,teacher PRA label interpreted as RPA subunit (RPA1/RPA2/RPA3),Rpa3,Rpa3,ENSMUSG00000012483,MGI:1915490,68240,6.85981752103518,7.20219168845603,149.385037058194,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Rpa3,protein_coding,DSB,10,HR,10
11,Femoral skin,HR,2,HR,4,BRCA1,reviewed teacher label/alias -> official mouse symbol,Brca1,Brca1,ENSMUSG00000017146,MGI:104537,12189,8.01157544970459,8.26788218787415,322.763721279381,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Brca1,protein_coding,DSB,11,HR,11
12,Femoral skin,HR,2,HR,5,BRCA2,reviewed teacher label/alias -> official mouse symbol,Brca2,Brca2,ENSMUSG00000041147,MGI:109337,12190,9.23026238011549,9.40244340204747,676.750356649565,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Brca2,protein_coding,DSB,12,HR,12
13,Femoral skin,HR,2,HR,6,BARD1,reviewed teacher label/alias -> official mouse symbol,Bard1,Bard1,ENSMUSG00000026196,MGI:1328361,12021,7.1169469084656,7.44587233003185,181.028858489851,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Bard1,protein_coding,DSB,13,HR,13
14,Femoral skin,HR,2,HR,7,PALB2,reviewed teacher label/alias -> official mouse symbol,Palb2,Palb2,ENSMUSG00000044702,MGI:3040695,233826,6.94419309415587,7.26069520983123,153.764340597457,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Palb2,protein_coding,DSB,14,HR,14
15,Femoral skin,HR,2,HR,8,BLM,reviewed teacher label/alias -> official mouse symbol,Blm,Blm,ENSMUSG00000030528,MGI:1328362,12144,8.10098499796488,8.35454374098736,350.231602172675,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Blm,protein_coding,DSB,15,HR,15
16,Femoral skin,HR,2,HR,9,Rad51,reviewed teacher label/alias -> official mouse symbol,Rad51,Rad51,ENSMUSG00000027323,MGI:97890,19361,6.88754482494149,7.22496483491672,151.149465944667,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Rad51,protein_coding,DSB,16,HR,16
17,Femoral skin,HR,2,HR,10,Rad54,reviewed teacher label/alias -> official mouse symbol,Rad54l,Rad54l,ENSMUSG00000028702,MGI:894697,19366,6.43293508238322,6.78864133430228,114.911277778851,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Rad54l,protein_coding,DSB,17,HR,17
23,Femoral skin,HR_A-EJ,3,HR–A-EJ,4,Exo1,reviewed teacher label/alias -> official mouse symbol,Exo1,Exo1,ENSMUSG00000039748,MGI:1349427,26909,6.79695454538878,7.13784208165108,147.853907551576,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Exo1,protein_coding,DSB,23,HR,18
24,Femoral skin,HR_A-EJ,3,HR–A-EJ,5,DNA2,reviewed teacher label/alias -> official mouse symbol,Dna2,Dna2,ENSMUSG00000036875,MGI:2443732,327762,7.68226185496584,7.95760816207081,250.745197387944,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Dna2,protein_coding,DSB,24,HR,19
18,Femoral skin,HR,2,HR,11,CtIp,reviewed teacher label/alias -> official mouse symbol,Rbbp8,Rbbp8,ENSMUSG00000041238,MGI:2442995,225182,10.7240491504627,10.837327952051,1829.67294442941,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Rbbp8,protein_coding,DSB,18,HR,20
19,Femoral skin,HR,2,HR,12,PolD1,reviewed teacher label/alias -> official mouse symbol,Pold1,Pold1,ENSMUSG00000038644,MGI:97741,18971,8.91818915361373,9.09799273143722,557.63023339133,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Pold1,protein_coding,DSB,19,HR,21
20,Femoral skin,HR_A-EJ,3,HR–A-EJ,1,MRE11,reviewed teacher label/alias -> official mouse symbol,Mre11a,Mre11a,ENSMUSG00000031928,MGI:1100512,17535,9.74147076876239,9.88938525991041,948.900899825315,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Mre11a,protein_coding,DSB,20,HR–A-EJ,22
21,Femoral skin,HR_A-EJ,3,HR–A-EJ,2,Rad50,reviewed teacher label/alias -> official mouse symbol,Rad50,Rad50,ENSMUSG00000020380,MGI:109292,19360,10.0522357472058,10.1911460228863,1171.22829662122,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Rad50,protein_coding,DSB,21,HR–A-EJ,23
22,Femoral skin,HR_A-EJ,3,HR–A-EJ,3,NBS1,reviewed teacher label/alias -> official mouse symbol,Nbn,Nbn,ENSMUSG00000028224,MGI:1351625,27354,9.28076461428347,9.44200116406349,698.175875891734,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Nbn,protein_coding,DSB,22,HR–A-EJ,24
25,Femoral skin,A-EJ,4,A-EJ,1,Parp1,reviewed teacher label/alias -> official mouse symbol,Parp1,Parp1,ENSMUSG00000026496,MGI:1340806,11545,10.500657925968,10.6132682510163,1582.45491003235,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Parp1,protein_coding,DSB,25,A-EJ,25
26,Femoral skin,A-EJ,4,A-EJ,2,PolQ,reviewed teacher label/alias -> official mouse symbol,Polq,Polq,ENSMUSG00000034206,MGI:2155399,77782,7.4117702868695,7.70270199325346,210.760606478349,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Polq,protein_coding,DSB,26,A-EJ,26
27,Femoral skin,A-EJ,4,A-EJ,3,XRCC1,reviewed teacher label/alias -> official mouse symbol,Xrcc1,Xrcc1,ENSMUSG00000051768,MGI:99137,22594,9.87368017033374,10.0224128844468,1045.64106409857,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Xrcc1,protein_coding,DSB,27,A-EJ,27
28,Femoral skin,A-EJ,4,A-EJ,4,Ligase I,reviewed teacher label/alias -> official mouse symbol,Lig1,Lig1,ENSMUSG00000056394,MGI:101789,16881,8.49434420667165,8.71169152143381,431.351519717928,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Lig1,protein_coding,DSB,28,A-EJ,28
29,Femoral skin,A-EJ,4,A-EJ,5,Ligase III,reviewed teacher label/alias -> official mouse symbol,Lig3,Lig3,ENSMUSG00000020697,MGI:109152,16882,11.1196414338509,11.2121438582995,2405.93037412044,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Lig3,protein_coding,DSB,29,A-EJ,29
30,Femoral skin,BER,5,BER,1,UNG,reviewed teacher label/alias -> official mouse symbol,Ung,Ung,ENSMUSG00000029591,MGI:109352,22256,7.25085448565912,7.5527051948887,188.503158238361,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Ung,protein_coding,SSB_others,1,BER,30
31,Femoral skin,BER,5,BER,2,OGG1,reviewed teacher label/alias -> official mouse symbol,Ogg1,Ogg1,ENSMUSG00000030271,MGI:1097693,18294,7.13383216974668,7.43807974292716,173.534679304301,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Ogg1,protein_coding,SSB_others,2,BER,31
32,Femoral skin,BER,5,BER,3,NEIL1,reviewed teacher label/alias -> official mouse symbol,Neil1,Neil1,ENSMUSG00000032298,MGI:1920024,72774,7.30034717610416,7.57910247029033,193.014980002274,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Neil1,protein_coding,SSB_others,3,BER,32
34,Femoral skin,BER,5,BER,5,APE1,reviewed teacher label/alias -> official mouse symbol,Apex1,Apex1,ENSMUSG00000035960,MGI:88042,11792,9.1999122124351,9.37934133853591,675.488754667974,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Apex1,protein_coding,SSB_others,5,BER,33
35,Femoral skin,BER,5,BER,6,PNKP,reviewed teacher label/alias -> official mouse symbol,Pnkp,Pnkp,ENSMUSG00000002963,MGI:1891698,59047,9.31294957453524,9.47821038568187,713.578719182732,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Pnkp,protein_coding,SSB_others,6,BER,34
36,Femoral skin,BER,5,BER,7,FEN1,reviewed teacher label/alias -> official mouse symbol,Fen1,Fen1,ENSMUSG00000024742,MGI:102779,14156,8.52151090569693,8.73527652461622,434.183609148266,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Fen1,protein_coding,SSB_others,7,BER,35
37,Femoral skin,NER,6,NER,1,XPA,reviewed teacher label/alias -> official mouse symbol,Xpa,Xpa,ENSMUSG00000028329,MGI:99135,22590,7.50815652933691,7.77613611240614,219.305565591598,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Xpa,protein_coding,SSB_others,8,NER,36
38,Femoral skin,NER,6,NER,2,XPC,reviewed teacher label/alias -> official mouse symbol,Xpc,Xpc,ENSMUSG00000030094,MGI:103557,22591,9.73275147597333,9.88159082413813,945.059692573514,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Xpc,protein_coding,SSB_others,9,NER,37
39,Femoral skin,NER,6,NER,3,RAD23B,reviewed teacher label/alias -> official mouse symbol,Rad23b,Rad23b,ENSMUSG00000028426,MGI:105128,19359,11.9420575548525,11.9766557390742,4130.45737416294,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Rad23b,protein_coding,SSB_others,10,NER,38
40,Femoral skin,NER,6,NER,4,CETN2,reviewed teacher label/alias -> official mouse symbol,Cetn2,Cetn2,ENSMUSG00000031347,MGI:1347085,26370,8.39883146251839,8.60844719137709,390.322709192459,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Cetn2,protein_coding,SSB_others,11,NER,39
41,Femoral skin,NER,6,NER,5,CSA,reviewed teacher label/alias -> official mouse symbol,Ercc8,Ercc8,ENSMUSG00000021694,MGI:1919241,71991,8.28265131452188,8.49994102723351,362.044987887394,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Ercc8,protein_coding,SSB_others,12,NER,40
42,Femoral skin,NER,6,NER,6,CSB,reviewed teacher label/alias -> official mouse symbol,Ercc6,Ercc6,ENSMUSG00000054051,MGI:1100494,319955,10.7774411929255,10.8880992751241,1912.05921110197,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Ercc6,protein_coding,SSB_others,13,NER,41
43,Femoral skin,NER,6,NER,7,DDB1,reviewed teacher label/alias -> official mouse symbol,Ddb1,Ddb1,ENSMUSG00000024740,MGI:1202384,13194,13.6143367421896,13.5183055642252,11755.4733276237,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Ddb1,protein_coding,SSB_others,14,NER,42
44,Femoral skin,NER,6,NER,8,DDB2,reviewed teacher label/alias -> official mouse symbol,Ddb2,Ddb2,ENSMUSG00000002109,MGI:1355314,107986,8.78950521881928,8.97836330041343,506.272462932899,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Ddb2,protein_coding,SSB_others,15,NER,43
45,Femoral skin,NER,6,NER,9,XPB,reviewed teacher label/alias -> official mouse symbol,Ercc3,Ercc3,ENSMUSG00000024382,MGI:95414,13872,9.60254003720693,9.75963841927818,867.207802280844,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Ercc3,protein_coding,SSB_others,16,NER,44
46,Femoral skin,NER,6,NER,10,XPD,reviewed teacher label/alias -> official mouse symbol,Ercc2,Ercc2,ENSMUSG00000030400,MGI:95413,13871,9.23904052889467,9.41229505792943,682.276597148812,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Ercc2,protein_coding,SSB_others,17,NER,45
47,Femoral skin,NER,6,NER,11,p8,reviewed teacher label/alias -> official mouse symbol,Gtf2h5,Gtf2h5,ENSMUSG00000034345,MGI:107227,66467,9.29020129995181,9.46240655201341,708.360315348485,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Gtf2h5,protein_coding,SSB_others,18,NER,46
48,Femoral skin,NER,6,NER,12,p34,reviewed teacher label/alias -> official mouse symbol,Gtf2h3,Gtf2h3,ENSMUSG00000029387,MGI:1277143,209357,9.47317499936477,9.64281860730092,808.94530107703,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Gtf2h3,protein_coding,SSB_others,19,NER,47
49,Femoral skin,NER,6,NER,13,p44,reviewed teacher label/alias -> official mouse symbol,Gtf2h2,Gtf2h2,ENSMUSG00000021639,MGI:1345669,23894,8.63846057147465,8.83252797545944,456.4569160507,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Gtf2h2,protein_coding,SSB_others,20,NER,48
50,Femoral skin,NER,6,NER,14,p52,reviewed teacher label/alias -> official mouse symbol,Gtf2h4,Gtf2h4,ENSMUSG00000001524,MGI:1338799,14885,7.86324642447085,8.12297902990363,280.352279734872,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Gtf2h4,protein_coding,SSB_others,21,NER,49
51,Femoral skin,NER,6,NER,15,p62,reviewed teacher label/alias -> official mouse symbol,Gtf2h1,Gtf2h1,ENSMUSG00000006599,MGI:1277216,14884,9.94878326920982,10.0938294994336,1097.08921358655,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Gtf2h1,protein_coding,SSB_others,22,NER,50
52,Femoral skin,NER,6,NER,16,ERCC1,reviewed teacher label/alias -> official mouse symbol,Ercc1,Ercc1,ENSMUSG00000003549,MGI:95412,13870,8.87373785328986,9.05437504367239,535.514906284756,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Ercc1,protein_coding,SSB_others,23,NER,51
53,Femoral skin,NER,6,NER,17,XPF,reviewed teacher label/alias -> official mouse symbol,Ercc4,Ercc4,ENSMUSG00000022545,MGI:1354163,50505,9.61344648312514,9.76511321247721,870.196286610967,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Ercc4,protein_coding,SSB_others,24,NER,52
54,Femoral skin,NER,6,NER,18,XPG,reviewed teacher label/alias -> official mouse symbol,Ercc5,Ercc5,ENSMUSG00000026048,MGI:103582,22592,10.2696219083244,10.3997946529801,1351.14518012978,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Ercc5,protein_coding,SSB_others,25,NER,53
55,Femoral skin,MMR,7,MMR,1,MSH1,teacher label corrected to mammalian MLH1; no mouse Msh1 record,Mlh1,Mlh1,ENSMUSG00000032498,MGI:101938,17350,9.33624501840419,9.50757340264117,731.022631658287,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Mlh1,protein_coding,SSB_others,26,MMR,54
56,Femoral skin,MMR,7,MMR,2,MSH2,reviewed teacher label/alias -> official mouse symbol,Msh2,Msh2,ENSMUSG00000024151,MGI:101816,17685,9.76052595455938,9.90704251908731,961.132174385385,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Msh2,protein_coding,SSB_others,27,MMR,55
57,Femoral skin,MMR,7,MMR,3,MSH3,reviewed teacher label/alias -> official mouse symbol,Msh3,Msh3,ENSMUSG00000014850,MGI:109519,17686,10.0846096894196,10.2210322612296,1198.92028944931,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Msh3,protein_coding,SSB_others,28,MMR,56
58,Femoral skin,MMR,7,MMR,4,MSH6,reviewed teacher label/alias -> official mouse symbol,Msh6,Msh6,ENSMUSG00000005370,MGI:1343961,17688,10.0940024305164,10.2283866388749,1200.89612518563,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Msh6,protein_coding,SSB_others,29,MMR,57
59,Femoral skin,MMR,7,MMR,5,PMS2,reviewed teacher label/alias -> official mouse symbol,Pms2,Pms2,ENSMUSG00000079109,MGI:104288,18861,8.6807956731429,8.87681860592601,470.522358989324,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Pms2,protein_coding,SSB_others,30,MMR,58
60,Femoral skin,FA,8,FA,1,FANCA,reviewed teacher label/alias -> official mouse symbol,Fanca,Fanca,ENSMUSG00000032815,MGI:1341823,14087,7.08805530207875,7.42160296181645,186.412941765532,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Fanca,protein_coding,SSB_others,31,FA,59
61,Femoral skin,FA,8,FA,2,FANCB,reviewed teacher label/alias -> official mouse symbol,Fancb,Fancb,ENSMUSG00000047757,MGI:2448558,237211,7.13618537456918,7.43728973250195,173.320123782825,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Fancb,protein_coding,SSB_others,32,FA,60
62,Femoral skin,FA,8,FA,3,FANCC,reviewed teacher label/alias -> official mouse symbol,Fancc,Fancc,ENSMUSG00000021461,MGI:95480,14088,9.19305559727268,9.37111589310125,669.123468018522,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Fancc,protein_coding,SSB_others,33,FA,61
63,Femoral skin,FA,8,FA,4,FANCE,reviewed teacher label/alias -> official mouse symbol,Fance,Fance,ENSMUSG00000007570,MGI:1920025,72775,8.66933496538199,8.86266548129974,465.533690103559,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Fance,protein_coding,SSB_others,34,FA,62
64,Femoral skin,FA,8,FA,5,FANCF,reviewed teacher label/alias -> official mouse symbol,Fancf,Fancf,ENSMUSG00000092118,MGI:3689889,100040608,6.7710905367706,7.12122249807976,140.313952782802,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Fancf,protein_coding,SSB_others,35,FA,63
65,Femoral skin,FA,8,FA,6,FANCG,reviewed teacher label/alias -> official mouse symbol,Fancg,Fancg,ENSMUSG00000028453,MGI:1926471,60534,7.97155781386144,8.20269599958486,295.980652234719,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Fancg,protein_coding,SSB_others,36,FA,64
66,Femoral skin,FA,8,FA,7,FANCL,reviewed teacher label/alias -> official mouse symbol,Fancl,Fancl,ENSMUSG00000004018,MGI:1914280,67030,6.89142521624909,7.22237021119549,149.349727028309,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Fancl,protein_coding,SSB_others,37,FA,65
67,Femoral skin,FA,8,FA,8,FANCT,reviewed teacher label/alias -> official mouse symbol,Ube2t,Ube2t,ENSMUSG00000026429,MGI:1914446,67196,5.44441949896045,5.79330586186957,56.3166066827822,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Ube2t,protein_coding,SSB_others,38,FA,66
68,Femoral skin,FA,8,FA,9,FANCM,reviewed teacher label/alias -> official mouse symbol,Fancm,Fancm,ENSMUSG00000055884,MGI:2442306,104806,9.17139909615796,9.35010230513421,660.063654739264,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Fancm,protein_coding,SSB_others,39,FA,67
69,Femoral skin,FA,8,FA,10,MHF1,reviewed teacher label/alias -> official mouse symbol,Ciao1,Ciao1,ENSMUSG00000003662,MGI:1346998,26371,9.33111197354133,9.50147942153615,729.699387688283,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Ciao1,protein_coding,SSB_others,40,FA,68
70,Femoral skin,FA,8,FA,11,MHF2,reviewed teacher label/alias -> official mouse symbol,Ciao2b,Ciao2b,ENSMUSG00000031879,MGI:1915773,68523,7.87631578303692,8.12855889096523,280.477586503687,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Ciao2b,protein_coding,SSB_others,41,FA,69
71,Femoral skin,FA,8,FA,12,FAAP100,reviewed teacher label/alias -> official mouse symbol,Faap100,Faap100,ENSMUSG00000025384,MGI:1919135,71885,9.1462861296673,9.3209021702391,640.005646267127,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Faap100,protein_coding,SSB_others,42,FA,70
72,Femoral skin,FA,8,FA,13,FAAP20,reviewed teacher label/alias -> official mouse symbol,Faap20,Faap20,ENSMUSG00000073684,MGI:1914763,67513,8.36009994571883,8.57311274793433,381.576579381944,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Faap20,protein_coding,SSB_others,43,FA,71
73,Femoral skin,FA,8,FA,14,FAAP24,reviewed teacher label/alias -> official mouse symbol,Faap24,Faap24,ENSMUSG00000030493,MGI:2142208,101831,6.88054298960721,7.20873420151694,147.926420234981,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Faap24,protein_coding,SSB_others,44,FA,72
74,Femoral skin,FA,8,FA,15,FANCD2,reviewed teacher label/alias -> official mouse symbol,Fancd2,Fancd2,ENSMUSG00000034023,MGI:2448480,211651,7.64865702408963,7.90118306807583,241.481691818741,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Fancd2,protein_coding,SSB_others,45,FA,73
75,Femoral skin,FA,8,FA,16,FANCI,reviewed teacher label/alias -> official mouse symbol,Fanci,Fanci,ENSMUSG00000039187,MGI:2384790,208836,6.85648373075772,7.1913852415884,146.961763293048,1,1,1,2,股部皮肤,"Femoral skin
股部皮肤",23,Fanci,protein_coding,SSB_others,46,FA,74
1,Bone marrow,NHEJ,1,NHEJ,1,DNA-PKcs,reviewed teacher label/alias -> official mouse symbol,Prkdc,Prkdc,ENSMUSG00000022672,MGI:104779,19090,9.65278774028958,9.38061440241754,670.61976879359,1,1,1,6,骨髓,"Bone marrow
骨髓",24,Prkdc,protein_coding,DSB,1,NHEJ,1
2,Bone marrow,NHEJ,1,NHEJ,2,Ku70,reviewed teacher label/alias -> official mouse symbol,Xrcc6,Xrcc6,ENSMUSG00000022471,MGI:95606,14375,9.32998108161784,9.06215513766689,539.038687705974,1,1,1,6,骨髓,"Bone marrow
骨髓",24,Xrcc6,protein_coding,DSB,2,NHEJ,2
3,Bone marrow,NHEJ,1,NHEJ,3,Ku80,reviewed teacher label/alias -> official mouse symbol,Xrcc5,Xrcc5,ENSMUSG00000026187,MGI:104517,22596,7.45037961430224,7.11218223701616,139.59896437638,1,1,1,6,骨髓,"Bone marrow
骨髓",24,Xrcc5,protein_coding,DSB,3,NHEJ,3
4,Bone marrow,NHEJ,1,NHEJ,4,XLF,reviewed teacher label/alias -> official mouse symbol,Nhej1,Nhej1,ENSMUSG00000026162,MGI:1922820,75570,7.31473144650652,6.97304769127432,127.058596925204,1,1,1,6,骨髓,"Bone marrow
骨髓",24,Nhej1,protein_coding,DSB,4,NHEJ,4
5,Bone marrow,NHEJ,1,NHEJ,5,PAXX,reviewed teacher label/alias -> official mouse symbol,Paxx,Paxx,ENSMUSG00000047617,MGI:2442831,227622,7.87192237255043,7.56106457080547,190.871206839719,1,1,1,6,骨髓,"Bone marrow
骨髓",24,Paxx,protein_coding,DSB,5,NHEJ,5
6,Bone marrow,NHEJ,1,NHEJ,6,XRCC4,reviewed teacher label/alias -> official mouse symbol,Xrcc4,Xrcc4,ENSMUSG00000021615,MGI:1333799,108138,7.188183922774,6.84384093761863,115.385578828764,1,1,1,6,骨髓,"Bone marrow
骨髓",24,Xrcc4,protein_coding,DSB,6,NHEJ,6
7,Bone marrow,NHEJ,1,NHEJ,7,Ligase IV,reviewed teacher label/alias -> official mouse symbol,Lig4,Lig4,ENSMUSG00000049717,MGI:1335098,319583,7.75619623767073,7.4393408573868,174.819377314337,1,1,1,6,骨髓,"Bone marrow
骨髓",24,Lig4,protein_coding,DSB,7,NHEJ,7
8,Bone marrow,HR,2,HR,1,PRA1,teacher PRA label interpreted as RPA subunit (RPA1/RPA2/RPA3),Rpa1,Rpa1,ENSMUSG00000000751,MGI:1915525,68275,10.8808697239407,10.601637202012,1574.93148194329,1,1,1,6,骨髓,"Bone marrow
骨髓",24,Rpa1,protein_coding,DSB,8,HR,8
9,Bone marrow,HR,2,HR,2,PRA2,teacher PRA label interpreted as RPA subunit (RPA1/RPA2/RPA3),Rpa2,Rpa2,ENSMUSG00000028884,MGI:1339939,19891,9.33742047205659,9.06672648861877,539.001938713198,1,1,1,6,骨髓,"Bone marrow
骨髓",24,Rpa2,protein_coding,DSB,9,HR,9
10,Bone marrow,HR,2,HR,3,PRA3,teacher PRA label interpreted as RPA subunit (RPA1/RPA2/RPA3),Rpa3,Rpa3,ENSMUSG00000012483,MGI:1915490,68240,8.56831658596454,8.28572848183414,318.169269168975,1,1,1,6,骨髓,"Bone marrow
骨髓",24,Rpa3,protein_coding,DSB,10,HR,10
11,Bone marrow,HR,2,HR,4,BRCA1,reviewed teacher label/alias -> official mouse symbol,Brca1,Brca1,ENSMUSG00000017146,MGI:104537,12189,10.0249819141413,9.74960097017836,870.081230000322,1,1,1,6,骨髓,"Bone marrow
骨髓",24,Brca1,protein_coding,DSB,11,HR,11
12,Bone marrow,HR,2,HR,5,BRCA2,reviewed teacher label/alias -> official mouse symbol,Brca2,Brca2,ENSMUSG00000041147,MGI:109337,12190,9.9375696385805,9.66297730145095,827.279116676784,1,1,1,6,骨髓,"Bone marrow
骨髓",24,Brca2,protein_coding,DSB,12,HR,12
